time,open,high,low,close,volume
2026-09-16T07:30:00+00:00,2385.79,2387.5,2384.72,2386.43,3100
2026-09-16T07:45:00+00:00,2385.82,2386.91,2384.98,2386.08,2120
2026-09-16T08:00:00+00:00,2385.64,2386.2,2385.06,2385.62,1987
2026-09-16T08:15:00+00:00,2385.66,2386.47,2384.64,2385.45,2811
2026-09-16T08:30:00+00:00,2386.7,2387.59,2384.97,2385.87,3838
2026-09-16T08:45:00+00:00,2385.5,2386.4,2384.5,2385.4,3285
2026-09-16T09:00:00+00:00,2385.75,2386.61,2384.78,2385.63,2229
2026-09-16T09:15:00+00:00,2385.4,2386.01,2385.0,2385.6,1828
2026-09-16T09:30:00+00:00,2385.6,2386.96,2384.43,2385.79,585
2026-09-16T09:45:00+00:00,2386.97,2388.1,2384.74,2385.87,2358
2026-09-16T10:00:00+00:00,2387.35,2388.63,2385.54,2386.81,664
2026-09-16T10:15:00+00:00,2387.51,2388.05,2386.9,2387.45,1619
2026-09-16T10:30:00+00:00,2388.65,2389.95,2386.82,2388.13,646
2026-09-16T10:45:00+00:00,2388.31,2389.03,2387.16,2387.88,661
2026-09-16T11:00:00+00:00,2387.5,2388.29,2387.04,2387.83,3152
2026-09-16T11:15:00+00:00,2387.04,2388.46,2386.5,2387.91,1599
2026-09-16T11:30:00+00:00,2387.39,2388.88,2386.17,2387.66,1107
2026-09-16T11:45:00+00:00,2386.5,2387.82,2385.84,2387.16,2864
2026-09-16T12:00:00+00:00,2386.22,2386.95,2385.77,2386.51,859
2026-09-16T12:15:00+00:00,2387.08,2388.04,2385.53,2386.49,1407
2026-09-16T12:30:00+00:00,2386.91,2387.52,2386.08,2386.69,3409
2026-09-16T12:45:00+00:00,2386.21,2387.76,2384.51,2386.06,3853
2026-09-16T13:00:00+00:00,2386.27,2387.07,2385.75,2386.55,1407
2026-09-16T13:15:00+00:00,2386.37,2388.0,2385.14,2386.77,1944
2026-09-16T13:30:00+00:00,2385.85,2388.02,2384.51,2386.69,1826
2026-09-16T13:45:00+00:00,2386.46,2387.08,2385.58,2386.2,1710
2026-09-16T14:00:00+00:00,2387.48,2387.96,2387.02,2387.51,2757
2026-09-16T14:15:00+00:00,2388.48,2389.44,2387.38,2388.34,2088
2026-09-16T14:30:00+00:00,2388.73,2389.41,2387.73,2388.41,3624
2026-09-16T14:45:00+00:00,2388.03,2389.32,2387.37,2388.66,1132
2026-09-16T15:00:00+00:00,2388.18,2389.81,2386.85,2388.48,1074
2026-09-16T15:15:00+00:00,2387.77,2389.49,2386.48,2388.2,2620
2026-09-16T15:30:00+00:00,2387.09,2389.14,2385.49,2387.53,3611
2026-09-16T15:45:00+00:00,2388.28,2388.6,2387.58,2387.89,3381
2026-09-16T16:00:00+00:00,2386.85,2388.86,2385.42,2387.43,517
2026-09-16T16:15:00+00:00,2386.66,2387.8,2385.82,2386.96,2842
2026-09-16T16:30:00+00:00,2386.64,2388.49,2385.42,2387.27,1644
2026-09-16T16:45:00+00:00,2388.02,2389.1,2386.62,2387.7,2375
2026-09-16T17:00:00+00:00,2387.68,2388.52,2387.21,2388.05,1945
2026-09-16T17:15:00+00:00,2387.87,2388.82,2386.66,2387.61,3723
2026-09-16T17:30:00+00:00,2389.09,2389.45,2387.51,2387.88,2059
2026-09-16T17:45:00+00:00,2387.69,2388.16,2387.13,2387.61,2856
2026-09-16T18:00:00+00:00,2387.65,2388.57,2386.93,2387.85,3865
2026-09-16T18:15:00+00:00,2387.78,2388.85,2387.14,2388.21,1834
2026-09-16T18:30:00+00:00,2387.09,2388.04,2386.55,2387.5,543
2026-09-16T18:45:00+00:00,2387.58,2388.24,2387.18,2387.84,2697
2026-09-16T19:00:00+00:00,2388.11,2388.56,2387.17,2387.62,2290
2026-09-16T19:15:00+00:00,2387.24,2387.65,2386.68,2387.08,1965
2026-09-16T19:30:00+00:00,2386.53,2388.14,2385.06,2386.68,2355
2026-09-16T19:45:00+00:00,2387.5,2388.19,2386.64,2387.32,2033
2026-09-16T20:00:00+00:00,2387.3,2388.76,2385.84,2387.3,2851
2026-09-16T20:15:00+00:00,2387.82,2388.55,2386.74,2387.46,3642
2026-09-16T20:30:00+00:00,2388.63,2390.82,2385.5,2387.69,1906
2026-09-16T20:45:00+00:00,2387.11,2388.96,2385.57,2387.42,2001
2026-09-16T21:00:00+00:00,2387.76,2389.55,2385.88,2387.66,2599
2026-09-16T21:15:00+00:00,2388.07,2389.41,2386.62,2387.96,2584
2026-09-16T21:30:00+00:00,2388.64,2389.57,2387.43,2388.37,1140
2026-09-16T21:45:00+00:00,2387.33,2388.07,2386.81,2387.55,2188
2026-09-16T22:00:00+00:00,2387.96,2389.24,2387.2,2388.48,2970
2026-09-16T22:15:00+00:00,2389.37,2390.32,2387.99,2388.94,3333
2026-09-16T22:30:00+00:00,2388.04,2389.91,2386.55,2388.41,1756
2026-09-16T22:45:00+00:00,2387.93,2389.56,2386.65,2388.28,903
2026-09-16T23:00:00+00:00,2388.36,2389.68,2386.74,2388.06,1305
2026-09-16T23:15:00+00:00,2389.15,2390.67,2386.89,2388.41,2676
2026-09-16T23:30:00+00:00,2388.06,2388.81,2387.3,2388.04,1313
2026-09-16T23:45:00+00:00,2387.48,2388.37,2386.97,2387.86,936
2026-09-17T00:00:00+00:00,2388.46,2389.11,2387.85,2388.49,2640
2026-09-17T00:15:00+00:00,2388.65,2389.0,2387.64,2387.99,3162
2026-09-17T00:30:00+00:00,2388.29,2390.01,2386.62,2388.34,1822
2026-09-17T00:45:00+00:00,2388.57,2389.33,2387.79,2388.55,3075
2026-09-17T01:00:00+00:00,2388.16,2390.37,2386.46,2388.67,2884
2026-09-17T01:15:00+00:00,2389.0,2389.5,2388.45,2388.95,1401
2026-09-17T01:30:00+00:00,2389.22,2390.34,2387.77,2388.89,679
2026-09-17T01:45:00+00:00,2388.31,2389.02,2387.6,2388.31,2904
2026-09-17T02:00:00+00:00,2388.73,2389.45,2387.73,2388.45,3841
2026-09-17T02:15:00+00:00,2388.02,2388.55,2387.48,2388.01,776
2026-09-17T02:30:00+00:00,2388.55,2389.29,2388.22,2388.95,3442
2026-09-17T02:45:00+00:00,2389.06,2389.78,2387.84,2388.56,591
2026-09-17T03:00:00+00:00,2389.27,2389.73,2388.52,2388.98,1210
2026-09-17T03:15:00+00:00,2388.37,2390.18,2387.39,2389.2,2122
2026-09-17T03:30:00+00:00,2389.32,2389.99,2388.58,2389.25,2686
2026-09-17T03:45:00+00:00,2390.13,2390.95,2388.71,2389.54,2229
2026-09-17T04:00:00+00:00,2388.94,2389.58,2387.97,2388.61,1503
2026-09-17T04:15:00+00:00,2388.47,2389.35,2387.35,2388.23,1643
2026-09-17T04:30:00+00:00,2388.95,2389.62,2387.96,2388.63,1138
2026-09-17T04:45:00+00:00,2388.48,2389.37,2387.76,2388.65,3725
2026-09-17T05:00:00+00:00,2388.88,2390.09,2387.97,2389.19,3925
2026-09-17T05:15:00+00:00,2389.47,2390.34,2388.42,2389.29,2159
2026-09-17T05:30:00+00:00,2388.82,2391.27,2387.07,2389.52,1352
2026-09-17T05:45:00+00:00,2389.15,2390.55,2387.98,2389.38,3266
2026-09-17T06:00:00+00:00,2389.78,2391.39,2388.63,2390.24,1568
2026-09-17T06:15:00+00:00,2389.35,2390.63,2388.56,2389.84,2155
2026-09-17T06:30:00+00:00,2389.99,2390.72,2389.08,2389.81,3574
2026-09-17T06:45:00+00:00,2390.51,2391.48,2389.23,2390.2,3661
2026-09-17T07:00:00+00:00,2390.21,2390.53,2389.8,2390.11,3441
2026-09-17T07:15:00+00:00,2389.9,2390.48,2389.18,2389.77,1225
2026-09-17T07:30:00+00:00,2390.18,2390.57,2389.5,2389.89,1271
2026-09-17T07:45:00+00:00,2390.14,2390.76,2389.16,2389.78,2549
2026-09-17T08:00:00+00:00,2389.89,2390.22,2389.3,2389.63,3443
2026-09-17T08:15:00+00:00,2389.07,2390.34,2388.23,2389.51,1656
2026-09-17T08:30:00+00:00,2389.42,2391.28,2388.17,2390.03,2402
2026-09-17T08:45:00+00:00,2390.04,2392.11,2388.1,2390.18,1632
2026-09-17T09:00:00+00:00,2389.66,2390.64,2389.01,2390.0,3774
2026-09-17T09:15:00+00:00,2390.29,2391.22,2388.85,2389.79,3364
2026-09-17T09:30:00+00:00,2389.73,2393.87,2386.0,2390.14,2140
2026-09-17T09:45:00+00:00,2389.68,2390.96,2388.48,2389.76,2994
2026-09-17T10:00:00+00:00,2390.6,2391.02,2389.54,2389.97,665
2026-09-17T10:15:00+00:00,2390.08,2390.99,2388.55,2389.47,1139
2026-09-17T10:30:00+00:00,2389.71,2390.26,2389.25,2389.79,1773
2026-09-17T10:45:00+00:00,2389.32,2391.01,2387.37,2389.06,2539
2026-09-17T11:00:00+00:00,2389.24,2389.66,2388.51,2388.94,2281
2026-09-17T11:15:00+00:00,2388.48,2389.88,2387.26,2388.66,3628
2026-09-17T11:30:00+00:00,2388.9,2389.31,2388.17,2388.58,675
2026-09-17T11:45:00+00:00,2389.36,2390.41,2387.95,2389.0,3289
2026-09-17T12:00:00+00:00,2387.41,2389.25,2386.02,2387.86,1360
