time,open,high,low,close,volume
2026-09-09T00:00:00+00:00,2388.59,2389.22,2387.35,2387.98,1628
2026-09-09T01:00:00+00:00,2388.17,2390.0,2385.75,2387.58,767
2026-09-09T02:00:00+00:00,2386.63,2387.85,2385.45,2386.68,2446
2026-09-09T03:00:00+00:00,2386.36,2387.95,2384.89,2386.48,2261
2026-09-09T04:00:00+00:00,2385.13,2385.9,2384.16,2384.93,2533
2026-09-09T05:00:00+00:00,2385.67,2387.58,2383.7,2385.61,3665
2026-09-09T06:00:00+00:00,2383.73,2384.91,2382.78,2383.96,1808
2026-09-09T07:00:00+00:00,2382.85,2383.79,2381.52,2382.46,2104
2026-09-09T08:00:00+00:00,2382.17,2382.78,2381.26,2381.87,765
2026-09-09T09:00:00+00:00,2381.51,2382.85,2379.94,2381.28,2247
2026-09-09T10:00:00+00:00,2381.94,2384.31,2378.78,2381.15,1584
2026-09-09T11:00:00+00:00,2381.79,2382.77,2379.75,2380.73,2330
2026-09-09T12:00:00+00:00,2381.84,2382.83,2381.05,2382.03,2387
2026-09-09T13:00:00+00:00,2381.08,2382.5,2379.65,2381.07,3221
2026-09-09T14:00:00+00:00,2380.04,2380.73,2378.67,2379.35,1703
2026-09-09T15:00:00+00:00,2379.51,2381.11,2377.46,2379.05,1315
2026-09-09T16:00:00+00:00,2380.03,2381.2,2378.96,2380.13,1464
2026-09-09T17:00:00+00:00,2381.53,2383.49,2379.25,2381.21,2122
2026-09-09T18:00:00+00:00,2380.56,2381.46,2379.95,2380.86,2655
2026-09-09T19:00:00+00:00,2381.77,2383.81,2379.02,2381.07,919
2026-09-09T20:00:00+00:00,2378.8,2381.08,2376.54,2378.82,1446
2026-09-09T21:00:00+00:00,2379.59,2382.01,2377.5,2379.92,988
2026-09-09T22:00:00+00:00,2379.96,2381.75,2378.33,2380.12,3891
2026-09-09T23:00:00+00:00,2378.9,2380.42,2376.82,2378.34,2339
2026-09-10T00:00:00+00:00,2380.08,2381.78,2377.96,2379.66,3222
2026-09-10T01:00:00+00:00,2380.54,2381.27,2379.36,2380.08,1391
2026-09-10T02:00:00+00:00,2379.31,2380.7,2378.0,2379.39,680
2026-09-10T03:00:00+00:00,2380.08,2381.27,2378.42,2379.61,1333
2026-09-10T04:00:00+00:00,2379.54,2380.73,2377.68,2378.87,2175
2026-09-10T05:00:00+00:00,2378.74,2379.8,2377.57,2378.63,3757
2026-09-10T06:00:00+00:00,2379.2,2380.73,2377.68,2379.22,2171
2026-09-10T07:00:00+00:00,2380.5,2381.58,2378.88,2379.96,873
2026-09-10T08:00:00+00:00,2379.91,2380.97,2378.52,2379.58,1610
2026-09-10T09:00:00+00:00,2379.33,2380.28,2378.03,2378.98,1779
2026-09-10T10:00:00+00:00,2381.92,2382.56,2380.44,2381.09,2196
2026-09-10T11:00:00+00:00,2379.17,2380.95,2377.77,2379.55,1307
2026-09-10T12:00:00+00:00,2379.29,2380.78,2378.06,2379.55,524
2026-09-10T13:00:00+00:00,2378.96,2379.88,2378.17,2379.09,2866
2026-09-10T14:00:00+00:00,2379.67,2380.92,2378.11,2379.37,1165
2026-09-10T15:00:00+00:00,2379.13,2380.38,2378.34,2379.59,2124
2026-09-10T16:00:00+00:00,2380.58,2382.43,2379.04,2380.88,2018
2026-09-10T17:00:00+00:00,2380.99,2382.08,2379.77,2380.86,1203
2026-09-10T18:00:00+00:00,2381.4,2382.34,2380.37,2381.31,2509
2026-09-10T19:00:00+00:00,2381.25,2383.39,2379.24,2381.37,3929
2026-09-10T20:00:00+00:00,2381.05,2383.69,2378.03,2380.67,2477
2026-09-10T21:00:00+00:00,2380.32,2381.92,2378.6,2380.21,3417
2026-09-10T22:00:00+00:00,2380.45,2382.13,2378.25,2379.94,1156
2026-09-10T23:00:00+00:00,2379.23,2381.05,2377.01,2378.83,1303
2026-09-11T00:00:00+00:00,2378.22,2379.06,2377.15,2377.99,1393
2026-09-11T01:00:00+00:00,2379.86,2381.15,2378.77,2380.07,1112
2026-09-11T02:00:00+00:00,2380.15,2381.42,2379.53,2380.79,1288
2026-09-11T03:00:00+00:00,2381.93,2382.79,2381.06,2381.93,3933
2026-09-11T04:00:00+00:00,2381.34,2382.66,2380.39,2381.7,2366
2026-09-11T05:00:00+00:00,2380.66,2381.61,2379.57,2380.52,2886
2026-09-11T06:00:00+00:00,2381.02,2382.02,2380.42,2381.42,2005
2026-09-11T07:00:00+00:00,2379.98,2381.41,2379.09,2380.53,2504
2026-09-11T08:00:00+00:00,2380.63,2382.18,2379.18,2380.73,3033
2026-09-11T09:00:00+00:00,2380.74,2382.41,2379.27,2380.94,938
2026-09-11T10:00:00+00:00,2381.72,2383.16,2380.43,2381.88,1996
2026-09-11T11:00:00+00:00,2382.83,2383.9,2381.64,2382.71,3106
2026-09-11T12:00:00+00:00,2382.05,2384.55,2380.22,2382.71,1785
2026-09-11T13:00:00+00:00,2382.47,2384.46,2380.93,2382.92,2047
2026-09-11T14:00:00+00:00,2383.87,2385.27,2381.89,2383.3,605
2026-09-11T15:00:00+00:00,2385.27,2387.95,2382.5,2385.19,1293
2026-09-11T16:00:00+00:00,2382.95,2385.29,2381.22,2383.56,1679
2026-09-11T17:00:00+00:00,2385.15,2386.59,2384.08,2385.51,1405
2026-09-11T18:00:00+00:00,2386.75,2388.18,2385.47,2386.9,3597
2026-09-11T19:00:00+00:00,2387.56,2388.87,2385.6,2386.91,2369
2026-09-11T20:00:00+00:00,2385.28,2386.84,2384.09,2385.65,2466
2026-09-11T21:00:00+00:00,2386.2,2387.41,2384.65,2385.85,650
2026-09-11T22:00:00+00:00,2385.46,2386.7,2384.6,2385.84,3107
2026-09-11T23:00:00+00:00,2386.92,2388.18,2385.85,2387.11,3714
2026-09-12T00:00:00+00:00,2386.12,2387.52,2385.39,2386.8,698
2026-09-12T01:00:00+00:00,2385.91,2387.43,2384.74,2386.26,2875
2026-09-12T02:00:00+00:00,2386.25,2387.49,2384.22,2385.46,1532
2026-09-12T03:00:00+00:00,2387.31,2387.96,2386.1,2386.75,1584
2026-09-12T04:00:00+00:00,2387.49,2388.91,2386.35,2387.76,1098
2026-09-12T05:00:00+00:00,2387.04,2388.68,2385.16,2386.8,3545
2026-09-12T06:00:00+00:00,2387.11,2388.36,2385.77,2387.02,2613
2026-09-12T07:00:00+00:00,2386.48,2388.76,2384.74,2387.01,3218
2026-09-12T08:00:00+00:00,2387.31,2388.94,2385.28,2386.91,3560
2026-09-12T09:00:00+00:00,2387.75,2388.45,2386.74,2387.43,2599
2026-09-12T10:00:00+00:00,2386.72,2387.58,2385.96,2386.82,2500
2026-09-12T11:00:00+00:00,2386.99,2388.77,2385.24,2387.02,1953
2026-09-12T12:00:00+00:00,2386.59,2387.97,2385.67,2387.05,2687
2026-09-12T13:00:00+00:00,2387.49,2389.14,2385.62,2387.26,3055
2026-09-12T14:00:00+00:00,2387.17,2387.99,2386.14,2386.96,557
2026-09-12T15:00:00+00:00,2387.49,2388.43,2386.66,2387.6,3114
2026-09-12T16:00:00+00:00,2387.48,2389.27,2386.15,2387.95,1604
2026-09-12T17:00:00+00:00,2386.82,2388.35,2385.85,2387.39,2803
2026-09-12T18:00:00+00:00,2387.84,2389.28,2386.06,2387.5,2869
2026-09-12T19:00:00+00:00,2385.57,2386.82,2384.29,2385.54,501
2026-09-12T20:00:00+00:00,2384.75,2386.43,2383.2,2384.88,2162
2026-09-12T21:00:00+00:00,2384.95,2386.14,2383.92,2385.11,3009
2026-09-12T22:00:00+00:00,2385.21,2387.61,2382.5,2384.91,1082
2026-09-12T23:00:00+00:00,2384.36,2385.46,2382.89,2384.0,2200
2026-09-13T00:00:00+00:00,2383.23,2384.02,2382.21,2383.0,1767
2026-09-13T01:00:00+00:00,2383.54,2385.22,2382.5,2384.18,2457
2026-09-13T02:00:00+00:00,2384.19,2384.81,2383.53,2384.15,3958
2026-09-13T03:00:00+00:00,2381.83,2383.62,2380.54,2382.34,1218
2026-09-13T04:00:00+00:00,2382.81,2383.65,2382.15,2383.0,1451
2026-09-13T05:00:00+00:00,2382.02,2383.65,2381.1,2382.73,3962
2026-09-13T06:00:00+00:00,2381.33,2382.08,2380.7,2381.46,3104
2026-09-13T07:00:00+00:00,2380.45,2381.45,2379.57,2380.57,1586
2026-09-13T08:00:00+00:00,2378.64,2380.64,2377.52,2379.52,1388
2026-09-13T09:00:00+00:00,2380.05,2381.55,2378.96,2380.46,3947
2026-09-13T10:00:00+00:00,2383.16,2383.83,2381.52,2382.19,3556
2026-09-13T11:00:00+00:00,2383.13,2384.0,2381.85,2382.72,2054
2026-09-13T12:00:00+00:00,2383.83,2385.38,2381.98,2383.52,3337
2026-09-13T13:00:00+00:00,2385.7,2386.48,2384.48,2385.26,2673
2026-09-13T14:00:00+00:00,2385.8,2386.91,2383.94,2385.05,2290
2026-09-13T15:00:00+00:00,2385.17,2386.46,2384.41,2385.7,2103
2026-09-13T16:00:00+00:00,2384.78,2385.61,2383.84,2384.67,1202
2026-09-13T17:00:00+00:00,2384.1,2385.57,2383.35,2384.82,1912
2026-09-13T18:00:00+00:00,2386.21,2388.04,2384.29,2386.12,626
2026-09-13T19:00:00+00:00,2387.89,2388.81,2386.56,2387.48,3517
2026-09-13T20:00:00+00:00,2386.24,2388.57,2384.13,2386.46,3620
2026-09-13T21:00:00+00:00,2385.04,2387.11,2383.32,2385.4,770
2026-09-13T22:00:00+00:00,2384.16,2385.74,2382.12,2383.7,3413
2026-09-13T23:00:00+00:00,2384.07,2384.85,2383.34,2384.12,641
2026-09-14T00:00:00+00:00,2384.84,2387.11,2382.29,2384.56,3587
2026-09-14T01:00:00+00:00,2383.69,2385.41,2381.75,2383.47,909
2026-09-14T02:00:00+00:00,2382.42,2384.49,2380.86,2382.94,3147
2026-09-14T03:00:00+00:00,2383.25,2384.53,2381.91,2383.18,1551
2026-09-14T04:00:00+00:00,2383.34,2384.17,2382.46,2383.29,3612
2026-09-14T05:00:00+00:00,2382.31,2383.89,2381.19,2382.77,3987
2026-09-14T06:00:00+00:00,2381.91,2383.46,2381.0,2382.55,3731
2026-09-14T07:00:00+00:00,2381.7,2382.8,2380.65,2381.75,3386
2026-09-14T08:00:00+00:00,2380.79,2382.54,2379.21,2380.95,3426
2026-09-14T09:00:00+00:00,2381.12,2382.09,2380.25,2381.22,505
2026-09-14T10:00:00+00:00,2380.79,2382.05,2379.49,2380.75,3574
2026-09-14T11:00:00+00:00,2381.31,2381.92,2380.24,2380.85,3763
2026-09-14T12:00:00+00:00,2381.86,2383.41,2379.38,2380.93,2927
2026-09-14T13:00:00+00:00,2380.04,2381.88,2378.14,2379.97,1662
2026-09-14T14:00:00+00:00,2383.02,2384.37,2380.8,2382.15,1448
2026-09-14T15:00:00+00:00,2381.84,2382.45,2381.13,2381.74,3727
2026-09-14T16:00:00+00:00,2381.5,2383.13,2379.85,2381.48,928
2026-09-14T17:00:00+00:00,2381.24,2382.38,2379.77,2380.91,3552
2026-09-14T18:00:00+00:00,2381.02,2383.49,2378.99,2381.45,603
2026-09-14T19:00:00+00:00,2381.4,2382.49,2379.85,2380.94,1200
2026-09-14T20:00:00+00:00,2380.89,2383.26,2379.08,2381.46,1456
2026-09-14T21:00:00+00:00,2382.42,2383.17,2381.17,2381.92,2979
2026-09-14T22:00:00+00:00,2381.46,2382.51,2380.12,2381.17,1838
2026-09-14T23:00:00+00:00,2379.88,2380.7,2378.58,2379.4,1824
2026-09-15T00:00:00+00:00,2379.39,2380.78,2378.37,2379.77,3667
2026-09-15T01:00:00+00:00,2380.05,2381.23,2378.58,2379.76,3353
2026-09-15T02:00:00+00:00,2380.63,2381.53,2379.99,2380.89,1734
2026-09-15T03:00:00+00:00,2381.44,2383.53,2378.87,2380.96,1514
2026-09-15T04:00:00+00:00,2380.55,2381.33,2379.23,2380.01,1927
2026-09-15T05:00:00+00:00,2380.05,2381.66,2378.85,2380.46,3484
2026-09-15T06:00:00+00:00,2382.76,2383.84,2381.67,2382.75,3194
2026-09-15T07:00:00+00:00,2382.77,2384.55,2381.7,2383.48,3503
2026-09-15T08:00:00+00:00,2383.03,2384.13,2382.25,2383.34,947
2026-09-15T09:00:00+00:00,2382.97,2383.97,2382.08,2383.08,638
2026-09-15T10:00:00+00:00,2383.9,2386.13,2381.73,2383.96,2288
2026-09-15T11:00:00+00:00,2383.91,2385.4,2382.13,2383.61,1080
2026-09-15T12:00:00+00:00,2382.24,2383.55,2381.58,2382.89,522
2026-09-15T13:00:00+00:00,2383.27,2385.62,2380.45,2382.8,3568
2026-09-15T14:00:00+00:00,2383.94,2385.47,2381.79,2383.32,3235
2026-09-15T15:00:00+00:00,2382.92,2385.24,2380.7,2383.02,3991
2026-09-15T16:00:00+00:00,2381.41,2382.32,2380.74,2381.66,1008
2026-09-15T17:00:00+00:00,2381.05,2381.85,2380.13,2380.93,2218
2026-09-15T18:00:00+00:00,2380.25,2381.29,2379.61,2380.65,3418
2026-09-15T19:00:00+00:00,2380.6,2381.64,2379.16,2380.21,3045
2026-09-15T20:00:00+00:00,2381.06,2382.27,2379.47,2380.68,3207
2026-09-15T21:00:00+00:00,2381.61,2382.43,2380.41,2381.22,2092
2026-09-15T22:00:00+00:00,2380.71,2382.17,2378.49,2379.95,935
2026-09-15T23:00:00+00:00,2380.7,2381.91,2379.86,2381.07,1318
2026-09-16T00:00:00+00:00,2382.44,2383.41,2381.45,2382.42,2853
2026-09-16T01:00:00+00:00,2381.92,2382.67,2381.11,2381.85,3746
2026-09-16T02:00:00+00:00,2382.32,2383.38,2380.83,2381.9,2180
2026-09-16T03:00:00+00:00,2381.61,2383.35,2380.13,2381.87,2604
2026-09-16T04:00:00+00:00,2382.05,2382.69,2381.22,2381.85,3014
2026-09-16T05:00:00+00:00,2381.74,2382.56,2380.87,2381.68,554
2026-09-16T06:00:00+00:00,2382.2,2384.78,2380.01,2382.6,3074
2026-09-16T07:00:00+00:00,2382.38,2383.69,2381.05,2382.35,3537
2026-09-16T08:00:00+00:00,2382.43,2385.22,2380.22,2383.01,1396
2026-09-16T09:00:00+00:00,2385.55,2386.23,2384.65,2385.32,3680
2026-09-16T10:00:00+00:00,2385.17,2387.37,2383.27,2385.47,1291
2026-09-16T11:00:00+00:00,2384.2,2385.15,2383.4,2384.35,1946
2026-09-16T12:00:00+00:00,2387.32,2388.68,2385.31,2386.67,3757
2026-09-16T13:00:00+00:00,2387.23,2388.66,2385.67,2387.09,1012
2026-09-16T14:00:00+00:00,2388.65,2389.42,2387.44,2388.21,3709
2026-09-16T15:00:00+00:00,2388.86,2389.97,2387.54,2388.65,2245
2026-09-16T16:00:00+00:00,2389.56,2390.56,2388.15,2389.15,3799
2026-09-16T17:00:00+00:00,2389.03,2390.28,2387.79,2389.04,2464
2026-09-16T18:00:00+00:00,2389.77,2391.54,2388.06,2389.82,849
2026-09-16T19:00:00+00:00,2388.67,2390.62,2387.43,2389.38,733
2026-09-16T20:00:00+00:00,2388.37,2390.12,2386.89,2388.64,1829
2026-09-16T21:00:00+00:00,2388.48,2389.79,2387.45,2388.76,561
2026-09-16T22:00:00+00:00,2387.9,2388.8,2386.77,2387.67,794
2026-09-16T23:00:00+00:00,2387.13,2388.41,2386.03,2387.31,1456
2026-09-17T00:00:00+00:00,2387.22,2388.57,2386.28,2387.63,3714
2026-09-17T01:00:00+00:00,2388.7,2390.78,2386.68,2388.77,3318
2026-09-17T02:00:00+00:00,2388.7,2390.38,2386.57,2388.26,3238
2026-09-17T03:00:00+00:00,2389.42,2390.61,2388.02,2389.2,2525
2026-09-17T04:00:00+00:00,2389.11,2390.06,2387.71,2388.65,3538
2026-09-17T05:00:00+00:00,2389.24,2391.0,2387.63,2389.39,2216
2026-09-17T06:00:00+00:00,2389.49,2390.35,2388.85,2389.71,2519
2026-09-17T07:00:00+00:00,2388.24,2389.68,2387.32,2388.76,1509
2026-09-17T08:00:00+00:00,2387.99,2389.59,2386.39,2388.0,3508
2026-09-17T09:00:00+00:00,2390.24,2390.91,2389.08,2389.74,3225
2026-09-17T10:00:00+00:00,2389.56,2390.85,2388.7,2389.99,2244
2026-09-17T11:00:00+00:00,2387.51,2389.61,2385.91,2388.01,3105
2026-09-17T12:00:00+00:00,2388.68,2389.38,2387.92,2388.62,687
